customer_id,churn_flag,days_since_last_purchase,total_transactions,total_revenue,avg_order_value,total_items_purchased,avg_discount_received,unique_products,unique_categories,unique_subcategories,customer_lifespan_days,purchase_frequency,total_sessions,total_pages_viewed,avg_pages_per_session,total_cart_abandonments,cart_abandonment_rate,engagement_score,customer_value_score,discount_dependency,is_active,is_dormant,customer_tenure_days,loyalty_tier_encoded,age_band_encoded
C000113,1,123.0,19.0,1833.03,96.47526315789473,31.0,14.210526315789474,18.0,5.0,14.0,545.0,0.9913043478260869,6.0,12.0,2.0,1.0,0.16666666666666666,0.357776798825257,0.0772955369388162,0.3465982028241335,0,0,395,1,0.0
C000114,0,0.0,79.0,8452.29,106.99101265822786,108.0,14.113924050632912,75.0,5.0,24.0,712.0,3.1940700808625335,5.0,22.0,4.4,0.0,0.0,0.46460528634361237,0.3033999712738945,0.3442420500154369,1,0,478,3,3.0
C000115,0,33.0,12.0,1091.6,90.96666666666665,22.0,15.833333333333334,12.0,5.0,11.0,687.0,0.502092050209205,2.0,6.0,3.0,1.0,0.5,0.1898590308370044,0.044374106112925055,0.3861788617886179,1,0,57,0,3.0
C000116,0,3.0,6.0,704.07,117.34500000000001,8.0,13.333333333333334,6.0,2.0,5.0,551.0,0.3098106712564544,5.0,22.0,4.4,0.0,0.0,0.36812951541850225,0.026470439754989014,0.3252032520325203,1,0,96,0,3.0
C000117,0,9.0,27.0,3543.88,131.2548148148148,37.0,12.962962962962964,26.0,5.0,18.0,666.0,1.1637931034482758,6.0,28.0,4.666666666666667,0.0,0.0,0.4230161527165932,0.11615742628416449,0.31616982836495033,1,0,674,1,0.0
C000118,0,3.0,9.0,1541.3100000000002,171.2566666666667,12.0,6.111111111111111,8.0,5.0,6.0,685.0,0.37762237762237766,1.0,5.0,5.0,0.0,0.0,0.27689427312775333,0.043083613938368855,0.14905149051490513,1,0,201,2,1.0
C000119,1,180.0,2.0,166.0,83.0,4.0,5.0,2.0,2.0,2.0,285.0,0.19047619047619047,8.0,37.0,4.625,1.0,0.125,0.4146431718061674,0.01066850997817928,0.12195121951219512,0,0,531,0,1.0
C000120,0,21.0,15.0,2008.69,133.91266666666667,21.0,10.333333333333334,14.0,5.0,11.0,650.0,0.6617647058823529,3.0,18.0,6.0,0.0,0.0,0.3428237885462555,0.06519286218119823,0.2520325203252033,1,0,273,1,0.0
C000121,1,208.0,3.0,2308.06,769.3533333333334,6.0,18.333333333333332,3.0,2.0,3.0,248.0,0.3237410071942446,1.0,3.0,3.0,0.0,0.0,0.2529647577092511,0.04785381004773842,0.44715447154471544,0,1,531,1,2.0
C000122,0,37.0,16.0,4400.8,275.05,30.0,9.6875,16.0,5.0,12.0,606.0,0.7547169811320755,3.0,15.0,5.0,1.0,0.3333333333333333,0.2694787077826726,0.10574042273500037,0.23628048780487804,1,0,306,1,1.0
C000123,1,175.0,10.0,687.65,68.765,15.0,14.5,8.0,5.0,6.0,513.0,0.5524861878453038,5.0,33.0,6.6,3.0,0.6,0.271015859030837,0.036143307762871606,0.35365853658536583,0,0,162,0,3.0
C000124,0,29.0,4.0,867.62,216.905,8.0,17.5,4.0,3.0,4.0,642.0,0.17857142857142858,2.0,9.0,4.5,1.0,0.5,0.1912863436123348,0.022646368568007117,0.4268292682926829,1,0,229,0,2.0
C000125,0,5.0,41.0,3488.9300000000003,85.0958536585366,55.0,16.829268292682926,39.0,5.0,18.0,637.0,1.8440779610194902,2.0,16.0,8.0,1.0,0.5,0.2681850220264317,0.15031862706782734,0.41046995835812017,1,0,692,1,5.0
C000126,1,162.0,5.0,695.06,139.012,5.0,11.0,5.0,3.0,5.0,479.0,0.2946954813359528,4.0,11.0,2.75,2.0,0.5,0.2286079295154185,0.024868923991446548,0.2682926829268293,0,0,126,1,4.0
C000127,0,88.0,4.0,211.20000000000002,52.800000000000004,7.0,22.5,4.0,3.0,4.0,596.0,0.19169329073482427,4.0,17.0,4.25,1.0,0.25,0.28928634361233485,0.013322009412393584,0.5487804878048781,1,0,113,1,0.0
C000128,0,26.0,45.0,4334.0,96.31111111111112,68.0,11.0,43.0,5.0,18.0,704.0,1.8392370572207086,3.0,15.0,5.0,0.0,0.0,0.3744713656387665,0.16660230237480286,0.2682926829268293,1,0,241,1,2.0
C000129,1,441.0,3.0,84.22000000000001,28.073333333333338,3.0,26.666666666666668,3.0,3.0,3.0,66.0,0.9375,3.0,14.0,4.666666666666667,0.0,0.0,0.31629809104258444,0.034973754275103304,0.6504065040650406,0,1,564,0,1.0
C000130,0,4.0,18.0,1618.74,89.93,25.0,14.722222222222221,18.0,5.0,13.0,722.0,0.7180851063829787,6.0,33.0,5.5,1.0,0.16666666666666666,0.38445521292217333,0.06513187680888397,0.3590785907859078,1,0,761,0,3.0
C000131,0,50.0,7.0,334.25,47.75,9.0,10.0,7.0,3.0,7.0,672.0,0.29914529914529914,6.0,19.0,3.1666666666666665,2.0,0.3333333333333333,0.3179177679882526,0.02159461857832744,0.24390243902439024,1,0,463,0,2.0
C000132,0,44.0,19.0,5626.610000000001,296.13736842105266,31.0,9.736842105263158,17.0,4.0,11.0,680.0,0.8028169014084506,4.0,11.0,2.75,1.0,0.25,0.2971101321585903,0.1265097792148218,0.2374839537869063,1,0,627,1,1.0
C000133,0,76.0,14.0,1538.03,109.85928571428572,27.0,18.571428571428573,14.0,5.0,12.0,649.0,0.6185567010309279,2.0,13.0,6.5,1.0,0.5,0.22050220264317183,0.05677803967070002,0.45296167247386765,1,0,121,2,4.0
C000134,1,130.0,9.0,483.65,53.73888888888889,20.0,15.555555555555555,9.0,3.0,8.0,481.0,0.5283757338551859,4.0,14.0,3.5,1.0,0.25,0.2898942731277533,0.03329002015772635,0.3794037940379404,0,0,477,0,1.0
C000135,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.249,0.0,0.0,0,1,367,0,2.0
C000136,1,134.0,12.0,2544.89,212.07416666666666,21.0,15.833333333333334,12.0,4.0,7.0,593.0,0.5778491171749599,2.0,9.0,4.5,0.0,0.0,0.3018590308370044,0.0684622619811407,0.3861788617886179,0,0,364,1,0.0
C000137,1,66.0,12.0,3107.2200000000003,258.935,17.0,14.583333333333334,12.0,5.0,10.0,487.0,0.6963249516441006,3.0,12.0,4.0,2.0,0.6666666666666666,0.1895256975036711,0.08071302602938425,0.3556910569105691,1,0,713,1,3.0
C000138,0,14.0,8.0,1076.55,134.56875,9.0,24.375,8.0,4.0,6.0,646.0,0.35502958579881655,4.0,13.0,3.25,0.0,0.0,0.3365726872246696,0.035433962837219155,0.5945121951219512,1,0,367,0,2.0
C000139,1,311.0,5.0,1151.67,230.334,7.0,7.0,5.0,4.0,5.0,345.0,0.4,7.0,36.0,5.142857142857143,0.0,0.0,0.4227507866582757,0.03511564290128216,0.17073170731707318,0,1,208,1,3.0
C000140,1,516.0,4.0,411.28,102.82,5.0,18.75,4.0,3.0,3.0,211.0,0.4979253112033195,4.0,17.0,4.25,2.0,0.5,0.2392863436123348,0.02635939659182166,0.4573170731707317,0,1,183,1,2.0
C000141,1,74.0,4.0,520.35,130.0875,5.0,6.25,4.0,3.0,4.0,650.0,0.1764705882352941,7.0,30.0,4.285714285714286,2.0,0.2857142857142857,0.35742920075519197,0.017416267339801502,0.1524390243902439,1,0,278,0,4.0
C000142,0,74.0,2.0,885.99,442.995,2.0,17.5,2.0,2.0,2.0,346.0,0.1595744680851064,4.0,9.0,2.25,1.0,0.25,0.2706431718061674,0.02035332702822607,0.4268292682926829,1,0,705,1,1.0
C000143,0,48.0,4.0,813.3500000000001,203.33750000000003,5.0,27.5,4.0,4.0,4.0,462.0,0.24390243902439027,1.0,9.0,9.0,0.0,0.0,0.3022863436123348,0.023986819684881006,0.6707317073170732,1,0,168,0,3.0
C000144,0,69.0,20.0,2134.56,106.728,30.0,17.75,20.0,5.0,13.0,646.0,0.8875739644970414,2.0,8.0,4.0,0.0,0.0,0.308431718061674,0.08030962893943148,0.4329268292682927,1,0,502,2,3.0
C000145,0,6.0,23.0,1662.82,72.29652173913043,33.0,14.347826086956522,22.0,5.0,17.0,684.0,0.9663865546218487,6.0,9.0,1.5,1.0,0.16666666666666666,0.3590631424375918,0.0778305192768111,0.34994697773064687,1,0,446,1,0.0
C000146,0,40.0,17.0,692.68,40.74588235294117,27.0,18.823529411764707,16.0,4.0,12.0,681.0,0.7172995780590717,6.0,21.0,3.5,1.0,0.16666666666666666,0.3671336270190896,0.04940138727474304,0.45911047345767575,1,0,268,0,4.0
C000147,1,403.0,3.0,966.29,322.09666666666664,4.0,8.333333333333334,3.0,2.0,3.0,209.0,0.37656903765690375,4.0,15.0,3.75,1.0,0.25,0.2839647577092511,0.029648791250005257,0.20325203252032523,0,1,189,1,2.0
C000148,0,14.0,13.0,1750.1,134.62307692307692,18.0,8.846153846153847,13.0,5.0,11.0,651.0,0.5726872246696035,2.0,7.0,3.5,0.0,0.0,0.2951806167400881,0.05745148110309607,0.21575984990619138,1,0,252,1,0.0
C000149,0,34.0,13.0,3542.34,272.4876923076923,27.0,24.23076923076923,13.0,5.0,11.0,634.0,0.5873493975903614,6.0,35.0,5.833333333333333,0.0,0.0,0.4138472834067548,0.0845692589689043,0.5909943714821764,1,0,556,1,1.0
C000150,0,54.0,16.0,994.37,62.148125,21.0,9.0625,15.0,5.0,11.0,658.0,0.6976744186046512,0.0,0.0,0.0,0.0,0.0,0.2211453744493392,0.05226922245801154,0.22103658536585366,1,0,527,3,4.0
C000151,0,66.0,7.0,477.01,68.14428571428572,13.0,12.857142857142858,7.0,4.0,7.0,551.0,0.3614457831325301,2.0,3.0,1.5,0.0,0.0,0.2712511013215859,0.025763698400797952,0.31358885017421606,1,0,526,0,1.0
C000152,1,105.0,14.0,2206.44,157.60285714285715,21.0,11.071428571428571,14.0,5.0,8.0,502.0,0.7894736842105263,2.0,8.0,4.0,0.0,0.0,0.30050220264317185,0.07232874075383551,0.2700348432055749,0,0,748,2,2.0
C000153,1,98.0,10.0,565.05,56.504999999999995,14.0,17.5,10.0,5.0,7.0,598.0,0.47770700636942676,4.0,19.0,4.75,3.0,0.75,0.201215859030837,0.03380549670394097,0.4268292682926829,0,0,755,0,3.0
C000154,0,37.0,15.0,4728.98,315.26533333333333,23.0,13.0,15.0,5.0,11.0,670.0,0.6428571428571429,2.0,9.0,4.5,1.0,0.5,0.2058237885462555,0.10597079876172746,0.3170731707317073,1,0,323,0,1.0
C000155,0,15.0,120.0,12394.09,103.28408333333333,174.0,15.333333333333334,113.0,5.0,25.0,703.0,4.911323328785811,4.0,8.0,2.0,1.0,0.25,0.4245903083700441,0.4553102961193405,0.3739837398373984,1,0,724,3,0.0
C000156,0,5.0,17.0,3153.25,185.48529411764707,31.0,13.529411764705882,16.0,5.0,14.0,606.0,0.8018867924528302,7.0,20.0,2.857142857142857,1.0,0.14285714285714285,0.39175267463813723,0.08874973505372263,0.3299856527977044,1,0,645,0,3.0
C000157,0,29.0,17.0,5093.9400000000005,299.64352941176475,28.0,13.235294117647058,16.0,4.0,9.0,684.0,0.7142857142857143,6.0,17.0,2.8333333333333335,2.0,0.3333333333333333,0.32846696035242295,0.11471302663909852,0.32281205164992827,1,0,753,1,5.0
C000158,0,54.0,17.0,1311.32,77.13647058823528,21.0,11.176470588235293,17.0,5.0,14.0,604.0,0.804416403785489,5.0,27.0,5.4,3.0,0.6,0.27066696035242294,0.06242932879097658,0.27259684361549497,1,0,445,2,1.0
C000159,0,27.0,3.0,188.21,62.73666666666667,5.0,20.0,3.0,2.0,2.0,573.0,0.14925373134328357,4.0,35.0,8.75,2.0,0.5,0.2739647577092511,0.010614752888929473,0.4878048780487805,1,0,675,1,2.0
C000160,0,60.0,15.0,2508.35,167.22333333333333,22.0,12.333333333333334,15.0,5.0,11.0,523.0,0.8137432188065099,4.0,16.0,4.0,0.0,0.0,0.3518237885462555,0.07858412358196912,0.3008130081300813,1,0,329,0,4.0
C000161,0,84.0,10.0,986.9000000000001,98.69000000000001,13.0,15.0,10.0,5.0,10.0,598.0,0.47770700636942676,2.0,25.0,12.5,0.0,0.0,0.36321585903083703,0.04007495081186386,0.36585365853658536,1,0,272,0,1.0
C000162,0,10.0,28.0,3094.1200000000003,110.50428571428573,47.0,8.928571428571429,28.0,5.0,16.0,714.0,1.129032258064516,2.0,6.0,3.0,0.0,0.0,0.31100440528634365,0.11027256583924337,0.2177700348432056,1,0,751,0,1.0
C000163,0,88.0,9.0,794.26,88.25111111111111,13.0,16.666666666666668,8.0,4.0,8.0,560.0,0.45762711864406774,7.0,32.0,4.571428571428571,1.0,0.14285714285714285,0.3948942731277534,0.03461033025421382,0.40650406504065045,1,0,700,0,4.0
C000164,1,100.0,3.0,178.88,59.626666666666665,7.0,3.3333333333333335,3.0,2.0,3.0,490.0,0.1730769230769231,6.0,33.0,5.5,0.0,0.0,0.3979647577092511,0.011259004151166395,0.08130081300813008,0,0,370,0,1.0
C000165,1,127.0,6.0,409.51,68.25166666666667,9.0,10.0,6.0,5.0,6.0,567.0,0.30150753768844224,3.0,8.0,2.6666666666666665,0.0,0.0,0.3042628487518355,0.021819875809389367,0.24390243902439024,0,0,183,1,1.0
C000166,0,73.0,8.0,636.7,79.5875,9.0,11.25,8.0,4.0,7.0,527.0,0.43087971274685816,3.0,9.0,3.0,0.0,0.0,0.3095726872246696,0.03138969197000014,0.27439024390243905,1,0,630,0,3.0
C000167,0,43.0,4.0,273.86,68.465,5.0,22.5,4.0,3.0,4.0,440.0,0.25531914893617025,2.0,12.0,6.0,0.0,0.0,0.3032863436123348,0.01634421468834506,0.5487804878048781,1,0,623,0,2.0
C000168,1,93.0,3.0,114.24,38.08,3.0,6.666666666666667,3.0,3.0,3.0,390.0,0.21428571428571427,3.0,17.0,5.666666666666667,0.0,0.0,0.32429809104258445,0.01165259929788644,0.16260162601626016,0,0,403,0,5.0
C000169,0,3.0,16.0,1899.11,118.694375,21.0,10.0,16.0,4.0,14.0,687.0,0.6694560669456068,3.0,9.0,3.0,0.0,0.0,0.3201453744493392,0.06575881728166216,0.24390243902439024,1,0,576,0,0.0
C000170,1,148.0,25.0,2512.16,100.48639999999999,38.0,13.4,24.0,5.0,14.0,570.0,1.25,3.0,13.0,4.333333333333333,1.0,0.3333333333333333,0.27603964757709254,0.10171550801388957,0.32682926829268294,0,0,46,0,3.0
C000171,0,35.0,3.0,1437.26,479.08666666666664,7.0,3.3333333333333335,3.0,3.0,3.0,460.0,0.18367346938775508,7.0,32.0,4.571428571428571,1.0,0.14285714285714285,0.3869647577092512,0.030309046227537488,0.08130081300813008,1,0,691,0,4.0
C000172,0,82.0,14.0,1812.05,129.43214285714285,20.0,15.0,12.0,5.0,10.0,623.0,0.6431852986217458,1.0,2.0,2.0,0.0,0.0,0.2595022026431718,0.05971810533163346,0.36585365853658536,1,0,316,1,1.0
C000173,0,41.0,43.0,5092.66,118.43395348837208,61.0,11.511627906976743,41.0,5.0,20.0,620.0,1.9846153846153844,4.0,16.0,4.0,1.0,0.25,0.3388281938325991,0.18071324616030235,0.2807714123652864,1,0,659,1,2.0
C000174,0,84.0,8.0,572.96,71.62,11.0,16.875,7.0,5.0,7.0,525.0,0.43243243243243246,2.0,5.0,2.5,0.0,0.0,0.2805726872246696,0.02952255418496631,0.4115853658536585,1,0,139,1,1.0
C000175,0,64.0,13.0,1351.65,103.97307692307693,19.0,14.23076923076923,13.0,5.0,11.0,632.0,0.5891238670694864,6.0,22.0,3.6666666666666665,0.0,0.0,0.39651395007342144,0.052069957872325254,0.3470919324577861,1,0,284,0,0.0
C000176,1,98.0,8.0,861.31,107.66375,10.0,20.625,8.0,5.0,7.0,336.0,0.6557377049180328,4.0,11.0,2.75,1.0,0.25,0.2825726872246696,0.04211740914206076,0.5030487804878049,0,0,582,0,2.0
C000177,1,421.0,2.0,317.78,158.89,2.0,20.0,2.0,2.0,2.0,251.0,0.21352313167259784,1.0,3.0,3.0,0.0,0.0,0.2516431718061674,0.01368163702130803,0.4878048780487805,0,1,202,0,1.0
C000178,0,2.0,63.0,9362.04,148.60380952380953,96.0,13.412698412698413,58.0,5.0,23.0,724.0,2.506631299734748,1.0,1.0,1.0,0.0,0.0,0.31625991189427316,0.27782404713002085,0.32713898567557104,1,0,706,1,3.0
C000179,0,64.0,26.0,3460.92,133.1123076923077,51.0,16.153846153846153,24.0,5.0,14.0,664.0,1.1239193083573487,5.0,18.0,3.6,1.0,0.2,0.34816123348017625,0.11167235312242563,0.39399624765478425,1,0,125,3,2.0
C000180,0,80.0,8.0,1020.8500000000001,127.60625000000002,15.0,19.375,8.0,5.0,7.0,503.0,0.45028142589118203,3.0,23.0,7.666666666666667,0.0,0.0,0.34690602055800296,0.037736462840898655,0.4725609756097561,1,0,210,0,3.0
C000181,0,56.0,9.0,938.85,104.31666666666666,15.0,17.77777777777778,8.0,4.0,6.0,666.0,0.3879310344827586,6.0,33.0,5.5,1.0,0.16666666666666666,0.37256093979441995,0.0344687464012224,0.43360433604336046,1,0,362,0,4.0
C000182,0,38.0,25.0,4864.34,194.5736,37.0,13.4,25.0,5.0,17.0,613.0,1.166407465007776,1.0,5.0,5.0,0.0,0.0,0.29803964757709256,0.13489689365539176,0.32682926829268294,1,0,580,0,2.0
C000183,0,40.0,22.0,2098.5,95.38636363636364,32.0,13.181818181818182,21.0,5.0,14.0,566.0,1.1073825503355705,1.0,6.0,6.0,0.0,0.0,0.3020748898678414,0.08796825131496802,0.3215077605321508,1,0,140,1,2.0
C000184,0,35.0,14.0,692.8199999999999,49.48714285714285,21.0,14.285714285714286,14.0,5.0,12.0,585.0,0.6829268292682927,1.0,7.0,7.0,0.0,0.0,0.29950220264317184,0.04633211372091164,0.34843205574912894,1,0,553,0,2.0
C000185,0,5.0,29.0,6526.13,225.0389655172414,46.0,11.379310344827585,28.0,5.0,18.0,644.0,1.2908011869436202,9.0,45.0,5.0,3.0,0.3333333333333333,0.43665932452276063,0.16659472565393765,0.2775441547518923,1,0,735,2,1.0
C000186,0,18.0,16.0,1346.51,84.156875,19.0,17.5,13.0,4.0,9.0,712.0,0.6469002695417789,1.0,6.0,6.0,0.0,0.0,0.2941453744493392,0.05389229928637847,0.4268292682926829,1,0,263,0,3.0
C000187,0,21.0,18.0,1091.34,60.629999999999995,27.0,13.61111111111111,15.0,4.0,12.0,665.0,0.776978417266187,3.0,15.0,5.0,0.0,0.0,0.33878854625550664,0.05631657396677623,0.3319783197831978,1,0,223,1,2.0
C000188,0,80.0,8.0,961.6899999999999,120.21124999999999,13.0,15.0,8.0,4.0,6.0,639.0,0.35874439461883406,2.0,8.0,4.0,1.0,0.5,0.1925726872246696,0.033849016842945216,0.36585365853658536,1,0,477,0,2.0
C000189,0,4.0,11.0,931.0699999999999,84.64272727272727,16.0,4.090909090909091,11.0,5.0,10.0,622.0,0.5061349693251533,1.0,1.0,1.0,0.0,0.0,0.24753744493392071,0.0411503303489925,0.09977827050997783,1,0,146,1,1.0
C000190,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.249,0.0,0.0,0,1,422,0,1.0
C000191,0,6.0,7.0,382.82,54.68857142857143,12.0,12.857142857142858,7.0,5.0,7.0,718.0,0.2807486631016043,2.0,9.0,4.5,0.0,0.0,0.29525110132158594,0.021711879965794836,0.31358885017421606,1,0,532,1,4.0
C000192,0,16.0,15.0,1129.49,75.29933333333334,24.0,21.666666666666668,15.0,5.0,9.0,698.0,0.6181318681318682,7.0,28.0,4.0,3.0,0.42857142857142855,0.3411095028319698,0.05166330855754269,0.5284552845528455,1,0,300,0,2.0
C000193,0,12.0,10.0,1074.0,107.4,17.0,12.0,10.0,5.0,8.0,528.0,0.5376344086021505,6.0,16.0,2.6666666666666665,1.0,0.16666666666666666,0.351215859030837,0.04333883472721054,0.2926829268292683,1,0,675,0,2.0
C000194,0,5.0,5.0,473.21999999999997,94.64399999999999,10.0,14.0,5.0,2.0,5.0,428.0,0.32751091703056767,5.0,41.0,8.2,0.0,0.0,0.3972079295154185,0.02265040826754446,0.34146341463414637,1,0,35,0,0.0
C000195,1,265.0,3.0,751.52,250.50666666666666,7.0,20.0,3.0,2.0,3.0,267.0,0.30303030303030304,6.0,42.0,7.0,0.0,0.0,0.4099647577092511,0.024040185032616367,0.4878048780487805,0,1,124,0,4.0
C000196,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,0.28900000000000003,0.0,0.0,0,1,639,1,1.0
C000197,0,5.0,6.0,790.96,131.82666666666668,10.0,2.5,5.0,4.0,5.0,628.0,0.2735562310030395,3.0,18.0,6.0,1.0,0.3333333333333333,0.2642628487518356,0.025599463067278116,0.06097560975609756,1,0,326,0,2.0
C000198,0,43.0,21.0,2113.45,100.64047619047618,28.0,16.666666666666668,20.0,5.0,14.0,677.0,0.8910891089108911,6.0,30.0,5.0,1.0,0.16666666666666666,0.3844199706314244,0.0801114158762875,0.40650406504065045,1,0,720,0,2.0
C000199,0,59.0,6.0,2427.0,404.5,9.0,15.833333333333334,5.0,4.0,5.0,480.0,0.35294117647058826,1.0,4.0,4.0,0.0,0.0,0.2649295154185022,0.052522839075537946,0.3861788617886179,1,0,323,0,2.0
C000200,0,12.0,8.0,492.25,61.53125,16.0,11.25,7.0,3.0,7.0,610.0,0.375,4.0,17.0,4.25,0.0,0.0,0.3445726872246696,0.02643563050950751,0.27439024390243905,1,0,246,0,0.0
C000201,1,137.0,4.0,444.38,111.095,9.0,20.0,4.0,2.0,3.0,283.0,0.38338658146964855,1.0,8.0,8.0,1.0,1.0,0.0942863436123348,0.02308718624000034,0.4878048780487805,0,0,276,0,4.0
C000202,0,11.0,14.0,2325.62,166.1157142857143,19.0,12.142857142857142,14.0,5.0,10.0,680.0,0.5915492957746479,3.0,5.0,1.6666666666666667,1.0,0.3333333333333333,0.2401688693098385,0.06759549564854957,0.2961672473867596,1,0,166,1,0.0
C000203,0,15.0,15.0,2662.22,177.4813333333333,24.0,16.0,15.0,4.0,12.0,620.0,0.6923076923076923,4.0,28.0,7.0,1.0,0.25,0.32582378854625554,0.07688012145776937,0.3902439024390244,1,0,359,0,2.0
C000204,0,38.0,21.0,1922.48,91.54666666666667,28.0,13.80952380952381,20.0,5.0,12.0,675.0,0.8936170212765957,4.0,13.0,3.25,1.0,0.25,0.30375330396475775,0.07735633210659097,0.33681765389082463,1,0,311,1,2.0
C000205,0,34.0,6.0,1004.11,167.35166666666666,11.0,17.5,6.0,3.0,6.0,499.0,0.3402646502835539,3.0,12.0,4.0,1.0,0.3333333333333333,0.24826284875183557,0.031930399308488254,0.4268292682926829,1,0,274,1,1.0
C000206,0,13.0,10.0,615.9,61.589999999999996,18.0,12.5,10.0,4.0,8.0,711.0,0.4048582995951417,3.0,18.0,6.0,2.0,0.6666666666666666,0.20288252569750367,0.03216716086758837,0.3048780487804878,1,0,79,1,1.0
C000207,0,5.0,10.0,2288.36,228.836,14.0,10.5,10.0,5.0,9.0,484.0,0.5836575875486382,3.0,10.0,3.3333333333333335,0.0,0.0,0.3148825256975037,0.062898900852043,0.25609756097560976,1,0,733,1,2.0
C000208,0,10.0,35.0,2470.89,70.59685714285713,49.0,12.0,34.0,5.0,20.0,711.0,1.417004048582996,3.0,25.0,8.333333333333334,0.0,0.0,0.3879221732745962,0.11629922590531713,0.2926829268292683,1,0,597,2,0.0
C000209,0,37.0,5.0,1686.52,337.304,13.0,9.0,5.0,3.0,5.0,647.0,0.22156573116691286,3.0,14.0,4.666666666666667,0.0,0.0,0.31894126284875185,0.0372005182251762,0.21951219512195122,1,0,307,0,0.0
C000210,0,89.0,2.0,101.96,50.98,4.0,10.0,2.0,1.0,2.0,136.0,0.3614457831325301,3.0,18.0,6.0,0.0,0.0,0.3256431718061674,0.015335408019958644,0.24390243902439024,1,0,336,0,1.0
C000211,1,513.0,1.0,258.49,258.49,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,13.0,6.5,1.0,0.5,0.2033215859030837,0.03767593890669069,0.0,0,1,328,0,3.0
C000212,0,44.0,10.0,1173.73,117.373,17.0,14.0,10.0,4.0,8.0,641.0,0.44709388971684055,9.0,47.0,5.222222222222222,1.0,0.1111111111111111,0.4577714145863926,0.04184553037539108,0.34146341463414637,1,0,643,1,2.0
C000213,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,0.5,0.174,0.0,0.0,0,1,635,0,4.0
C000214,1,95.0,7.0,1974.63,282.09000000000003,9.0,11.428571428571429,7.0,4.0,5.0,571.0,0.3494176372712146,5.0,19.0,3.8,0.0,0.0,0.36465110132158596,0.047625754525698734,0.2787456445993031,0,0,329,1,1.0
C000215,0,38.0,12.0,4150.860000000001,345.90500000000003,18.0,14.166666666666666,12.0,5.0,8.0,678.0,0.5084745762711864,3.0,13.0,4.333333333333333,1.0,0.3333333333333333,0.25885903083700446,0.09004999551599943,0.34552845528455284,1,0,320,0,2.0
C000216,0,64.0,3.0,125.11000000000001,41.70333333333334,4.0,11.666666666666666,3.0,2.0,3.0,514.0,0.16544117647058823,4.0,13.0,3.25,1.0,0.25,0.2799647577092511,0.010208947812772038,0.2845528455284553,1,0,341,0,5.0
C000217,1,136.0,2.0,207.08,103.54,2.0,0.0,2.0,2.0,2.0,120.0,0.4,3.0,18.0,6.0,0.0,0.0,0.3256431718061674,0.018164705420681878,0.0,0,0,317,0,5.0
C000218,1,115.0,5.0,1705.6100000000001,341.122,11.0,13.0,5.0,4.0,5.0,430.0,0.32608695652173914,3.0,15.0,5.0,1.0,0.3333333333333333,0.25494126284875185,0.04091915677112114,0.3170731707317073,0,0,679,0,4.0
C000219,0,89.0,10.0,877.21,87.721,15.0,15.0,10.0,5.0,10.0,522.0,0.5434782608695653,7.0,24.0,3.4285714285714284,0.0,0.0,0.41564443045940846,0.04060622840854108,0.36585365853658536,1,0,746,0,1.0
C000220,0,1.0,59.0,5245.88,88.91322033898305,89.0,14.491525423728813,56.0,5.0,23.0,699.0,2.42798353909465,5.0,25.0,5.0,1.0,0.2,0.40297356828193837,0.212124080348453,0.3534518396031418,1,0,465,2,2.0
C000221,0,6.0,16.0,1587.7,99.23125,24.0,19.0625,16.0,5.0,12.0,688.0,0.6685236768802229,5.0,23.0,4.6,1.0,0.2,0.34294537444933926,0.061100059813440744,0.4649390243902439,1,0,201,1,3.0
C000222,0,62.0,13.0,2910.49,223.88384615384615,19.0,16.53846153846154,12.0,5.0,11.0,502.0,0.7330827067669172,2.0,5.0,2.5,0.0,0.0,0.2871806167400881,0.078997248491064,0.4033771106941839,1,0,614,0,1.0
C000223,1,129.0,7.0,1009.98,144.28285714285715,11.0,13.571428571428571,7.0,5.0,6.0,568.0,0.3511705685618729,2.0,6.0,3.0,1.0,0.5,0.1832511013215859,0.03334691786217143,0.3310104529616725,0,0,626,0,0.0
C000224,0,40.0,6.0,976.84,162.80666666666667,9.0,20.0,6.0,4.0,6.0,508.0,0.3345724907063197,6.0,23.0,3.8333333333333335,1.0,0.16666666666666666,0.35526284875183556,0.031338053855598506,0.4878048780487805,1,0,633,0,3.0
C000225,0,79.0,3.0,1102.45,367.48333333333335,3.0,23.333333333333332,3.0,3.0,3.0,433.0,0.19438444924406048,7.0,14.0,2.0,1.0,0.14285714285714285,0.36639332913782263,0.02568516357343681,0.5691056910569106,1,0,321,0,2.0
C000226,0,46.0,29.0,5583.02,192.51793103448279,48.0,16.551724137931036,28.0,5.0,18.0,674.0,1.2357954545454546,8.0,39.0,4.875,2.0,0.25,0.4273259911894273,0.15077072763672988,0.40370058873002523,1,0,322,1,3.0
