session_id,date,customer_id,channel,pages_viewed,cart_abandoned
S0000567,2024-02-27,C006901,Direct,13,0
S0000568,2024-10-30,C002805,Social,9,0
S0000569,2024-05-15,C009932,Paid Search,3,1
S0000570,2024-08-30,C008115,Social,8,1
S0000571,2024-07-14,C010561,Organic Search,5,0
S0000572,2024-10-03,C014998,Paid Search,4,0
S0000573,2025-05-19,C017042,Organic Search,7,0
S0000574,2024-02-16,C008843,Organic Search,4,0
S0000575,2024-09-14,C006710,Paid Search,1,0
S0000576,2025-01-07,C017166,Paid Search,10,0
S0000577,2024-07-23,C009163,Organic Search,4,0
S0000578,2024-04-11,C017984,Paid Search,1,0
S0000579,2025-12-25,C001867,Organic Search,4,0
S0000580,2024-08-30,C001276,Email,2,0
S0000581,2025-03-04,C013374,Paid Search,8,0
S0000582,2024-12-14,C015573,Social,3,1
S0000583,2025-03-29,C014918,Social,3,1
S0000584,2025-11-09,C004411,Email,7,0
S0000585,2025-04-01,C012590,Social,11,0
S0000586,2025-01-05,C015413,Social,6,0
S0000587,2025-04-01,C011467,Social,2,0
S0000588,2026-01-16,C007687,Referral,4,0
S0000589,2025-08-09,C001237,Paid Search,11,0
S0000590,2025-06-13,C010527,Organic Search,1,0
S0000591,2025-08-21,C016707,Referral,11,0
S0000592,2025-11-21,C016049,Social,1,0
S0000593,2024-07-30,C014516,Organic Search,6,1
S0000594,2024-08-09,C006537,Paid Search,1,0
S0000595,2025-02-13,C010247,Direct,5,1
S0000596,2024-10-10,C008965,Paid Search,2,0
S0000597,2025-01-29,C001040,Social,1,0
S0000598,2025-04-09,C004993,Direct,11,0
S0000599,2025-10-29,C004757,Direct,1,0
S0000600,2024-09-06,C006799,Organic Search,3,0
S0000601,2024-06-13,C002831,Social,2,1
S0000602,2024-02-12,C015764,Paid Search,2,1
S0000603,2025-07-19,C014006,Direct,3,0
S0000604,2025-05-21,C017332,Direct,3,1
S0000605,2024-08-09,C005757,Direct,7,0
S0000606,2024-03-13,C003477,Organic Search,11,1
S0000607,2024-12-11,C009238,Social,1,0
S0000608,2024-02-19,C004073,Paid Search,1,0
S0000609,2025-03-07,C000874,Paid Search,11,0
S0000610,2024-03-13,C002694,Direct,14,0
S0000611,2025-05-18,C002170,Social,2,0
S0000612,2025-01-15,C001347,Paid Search,2,0
S0000613,2024-12-12,C015121,Direct,11,0
S0000614,2024-08-30,C003717,Organic Search,5,0
S0000615,2025-09-20,C012015,Direct,3,0
S0000616,2025-07-04,C004145,Social,4,0
S0000617,2024-08-03,C008247,Direct,11,0
S0000618,2025-05-21,C015655,Direct,3,0
S0000619,2026-01-04,C010932,Organic Search,1,0
S0000620,2025-06-30,C000995,Paid Search,1,0
S0000621,2024-11-27,C014887,Direct,1,0
S0000622,2025-08-23,C015738,Paid Search,7,1
S0000623,2024-04-11,C009177,Direct,3,1
S0000624,2024-04-17,C000217,Email,9,0
S0000625,2024-09-15,C012286,Organic Search,2,0
S0000626,2025-07-15,C014779,Organic Search,8,1
S0000627,2025-04-03,C007323,Referral,4,0
S0000628,2025-03-22,C015854,Paid Search,11,0
S0000629,2025-12-30,C017814,Social,2,0
S0000630,2025-02-20,C015840,Organic Search,1,0
S0000631,2024-03-06,C008844,Direct,5,0
S0000632,2025-11-05,C014327,Direct,3,0
S0000633,2025-05-19,C006908,Social,2,0
S0000634,2025-03-17,C003933,Direct,3,0
S0000635,2025-07-09,C002968,Organic Search,7,1
S0000636,2025-12-15,C001465,Social,3,0
S0000637,2026-01-05,C011161,Email,5,0
S0000638,2024-02-29,C002442,Paid Search,2,0
S0000639,2024-07-31,C009518,Organic Search,1,1
S0000640,2024-11-06,C000349,Social,1,0
S0000641,2025-08-05,C010755,Direct,1,0
S0000642,2024-10-05,C016869,Organic Search,1,0
S0000643,2025-11-29,C004408,Paid Search,2,0
S0000644,2024-04-22,C009387,Social,1,0
S0000645,2024-12-18,C012100,Direct,12,1
S0000646,2025-08-05,C000743,Direct,5,0
S0000647,2024-10-31,C008329,Organic Search,4,0
S0000648,2024-10-31,C015270,Email,1,0
S0000649,2024-08-23,C000070,Organic Search,5,0
S0000650,2024-07-22,C001911,Organic Search,2,0
S0000651,2025-12-05,C002525,Referral,7,0
S0000652,2025-04-19,C012564,Organic Search,2,0
S0000653,2025-10-27,C015507,Organic Search,1,0
S0000654,2025-04-11,C011792,Social,3,0
S0000655,2024-02-12,C007373,Direct,7,0
S0000656,2024-04-14,C010483,Organic Search,1,0
S0000657,2025-01-02,C004012,Paid Search,3,1
S0000658,2025-02-19,C014613,Organic Search,4,0
S0000659,2025-02-27,C009803,Paid Search,4,0
S0000660,2025-08-07,C004345,Direct,3,0
S0000661,2024-12-05,C015903,Organic Search,3,0
S0000662,2024-02-05,C007699,Organic Search,3,0
S0000663,2025-05-14,C006052,Social,2,0
S0000664,2025-07-15,C003988,Organic Search,2,0
S0000665,2026-01-06,C009223,Paid Search,4,0
S0000666,2024-07-22,C014392,Organic Search,5,0
S0000667,2025-02-06,C016044,Organic Search,1,1
S0000668,2025-07-18,C011937,Paid Search,17,0
S0000669,2024-09-28,C009946,Social,8,0
S0000670,2025-12-24,C009703,Direct,2,0
S0000671,2026-01-14,C008703,Direct,5,0
S0000672,2026-01-31,C012119,Email,2,0
S0000673,2024-12-17,C005134,Organic Search,11,0
S0000674,2024-06-30,C012098,Direct,2,1
S0000675,2024-12-01,C009495,Paid Search,3,0
S0000676,2025-09-04,C014212,Organic Search,2,0
S0000677,2024-06-16,C012051,Email,6,0
S0000678,2025-01-01,C001375,Direct,13,0
S0000679,2024-09-12,C002466,Organic Search,16,0
S0000680,2025-02-04,C001697,Social,6,0
S0000681,2025-02-20,C016578,Organic Search,2,0
S0000682,2024-09-01,C014817,Social,5,0
S0000683,2024-10-12,C011635,Email,2,0
S0000684,2024-05-25,C001415,Paid Search,12,0
S0000685,2024-02-29,C003958,Organic Search,1,0
S0000686,2024-10-09,C007500,Email,4,0
S0000687,2025-06-14,C001475,Paid Search,5,0
S0000688,2025-11-11,C015317,Paid Search,24,0
S0000689,2024-04-18,C001669,Direct,1,0
S0000690,2025-10-05,C009808,Organic Search,2,0
S0000691,2024-05-02,C004580,Direct,1,0
S0000692,2024-10-01,C009382,Organic Search,1,1
S0000693,2024-11-14,C010377,Organic Search,1,0
S0000694,2024-12-11,C009288,Organic Search,12,0
S0000695,2024-03-15,C002971,Direct,1,0
S0000696,2024-03-24,C010292,Organic Search,3,0
S0000697,2024-08-24,C011925,Organic Search,5,0
S0000698,2024-07-26,C007204,Paid Search,4,0
S0000699,2024-08-31,C006422,Paid Search,1,0
S0000700,2025-08-25,C000432,Referral,3,0
S0000701,2024-05-20,C015730,Paid Search,2,0
S0000702,2025-01-19,C010452,Direct,16,0
S0000703,2025-05-30,C014021,Social,1,0
S0000704,2024-05-21,C011531,Email,15,0
S0000705,2025-02-10,C010596,Organic Search,2,1
S0000706,2025-01-07,C010400,Organic Search,5,1
S0000707,2024-05-07,C015458,Direct,4,0
S0000708,2025-05-15,C007998,Referral,1,0
S0000709,2024-03-31,C009635,Direct,4,0
S0000710,2024-03-17,C013320,Direct,2,0
S0000711,2024-05-06,C010702,Social,1,0
S0000712,2024-10-30,C000594,Organic Search,1,0
S0000713,2025-01-13,C004094,Paid Search,3,0
S0000714,2026-01-15,C005648,Organic Search,3,0
S0000715,2025-08-19,C008110,Organic Search,6,0
S0000716,2024-12-08,C003828,Organic Search,2,0
S0000717,2024-03-19,C002235,Paid Search,6,0
S0000718,2024-04-26,C002736,Referral,3,1
S0000719,2025-08-28,C005204,Organic Search,5,0
S0000720,2024-06-07,C000932,Direct,8,0
S0000721,2024-06-10,C011248,Direct,1,0
S0000722,2025-03-09,C006349,Email,9,0
S0000723,2025-07-30,C000203,Organic Search,12,0
S0000724,2025-07-02,C008943,Social,7,0
S0000725,2026-01-25,C003278,Organic Search,1,0
S0000726,2025-01-27,C003297,Email,1,1
S0000727,2025-09-30,C006090,Direct,4,1
S0000728,2025-02-12,C003390,Organic Search,7,0
S0000729,2024-10-25,C010857,Organic Search,13,0
S0000730,2025-06-25,C000243,Social,1,0
S0000731,2025-06-22,C013682,Organic Search,11,0
S0000732,2025-05-18,C002983,Referral,1,0
S0000733,2024-12-09,C000514,Direct,7,0
S0000734,2025-05-16,C012536,Organic Search,4,0
S0000735,2024-03-01,C007200,Direct,8,1
S0000736,2024-06-05,C005799,Organic Search,20,1
S0000737,2024-08-24,C013267,Organic Search,2,0
S0000738,2025-03-19,C009837,Organic Search,13,0
S0000739,2024-11-17,C007295,Organic Search,4,1
S0000740,2024-12-20,C000516,Direct,5,0
S0000741,2024-12-07,C015250,Direct,14,0
S0000742,2025-01-06,C014400,Paid Search,1,0
S0000743,2025-06-08,C017463,Organic Search,4,0
S0000744,2025-11-02,C007619,Direct,12,0
S0000745,2024-03-28,C007427,Direct,2,0
S0000746,2024-06-29,C000560,Social,5,0
S0000747,2025-01-09,C000175,Organic Search,7,0
S0000748,2024-07-30,C017249,Direct,9,0
S0000749,2025-01-20,C003839,Organic Search,5,0
S0000750,2025-04-22,C006141,Organic Search,8,0
S0000751,2024-03-04,C015019,Social,2,0
S0000752,2025-05-04,C013564,Organic Search,6,0
S0000753,2025-04-19,C008063,Organic Search,6,0
S0000754,2025-04-29,C004606,Organic Search,9,0
S0000755,2025-07-01,C017817,Organic Search,1,1
S0000756,2024-08-27,C013200,Social,6,0
S0000757,2024-07-08,C010812,Direct,1,1
S0000758,2025-04-04,C001291,Direct,2,0
S0000759,2024-12-12,C004325,Organic Search,4,0
S0000760,2024-05-10,C000680,Social,6,0
S0000761,2025-11-11,C009088,Organic Search,8,1
S0000762,2025-07-26,C003218,Direct,1,0
S0000763,2024-05-16,C017711,Referral,2,0
S0000764,2024-10-16,C016282,Direct,5,0
S0000765,2025-03-24,C015852,Social,3,0
S0000766,2025-10-01,C001951,Paid Search,2,0
S0000767,2024-08-01,C001609,Organic Search,5,0
S0000768,2025-07-13,C016038,Social,1,0
S0000769,2025-01-25,C006422,Email,1,0
S0000770,2024-04-09,C017825,Direct,1,0
S0000771,2025-11-28,C009761,Referral,4,0
S0000772,2024-11-02,C007920,Referral,8,0
S0000773,2025-03-04,C009462,Paid Search,1,0
S0000774,2025-01-02,C010260,Social,2,0
S0000775,2024-09-24,C009228,Email,1,0
S0000776,2025-09-06,C015261,Paid Search,8,0
S0000777,2024-06-30,C006743,Organic Search,6,1
S0000778,2024-11-16,C015684,Social,1,0
S0000779,2024-09-30,C013425,Social,1,0
S0000780,2025-12-11,C001301,Organic Search,5,0
S0000781,2025-12-07,C008140,Organic Search,3,0
S0000782,2025-07-07,C004570,Direct,1,1
S0000783,2025-02-01,C014260,Organic Search,5,0
S0000784,2025-10-29,C010932,Organic Search,1,0
S0000785,2024-10-03,C001571,Social,6,0
S0000786,2024-07-23,C008066,Email,3,0
S0000787,2025-12-05,C009805,Organic Search,1,0
S0000788,2024-11-22,C014933,Organic Search,5,1
S0000789,2024-02-08,C000719,Organic Search,6,0
S0000790,2024-02-09,C011893,Organic Search,1,0
S0000791,2025-09-20,C011862,Email,8,1
S0000792,2025-07-19,C016266,Paid Search,10,0
S0000793,2025-06-24,C016183,Organic Search,12,0
S0000794,2025-03-05,C007185,Email,3,0
S0000795,2025-10-08,C000718,Paid Search,9,0
S0000796,2024-02-16,C011974,Social,2,0
S0000797,2025-08-05,C014594,Organic Search,6,0
S0000798,2024-09-08,C003876,Direct,5,1
S0000799,2024-05-09,C015206,Direct,9,1
S0000800,2026-01-13,C007380,Social,1,0
S0000801,2024-03-08,C008281,Email,22,0
S0000802,2025-11-04,C006238,Social,11,0
S0000803,2025-12-14,C013222,Organic Search,16,0
S0000804,2025-05-10,C017839,Direct,8,0
S0000805,2025-02-09,C000100,Direct,3,0
S0000806,2024-07-08,C000396,Organic Search,1,0
S0000807,2024-10-14,C008776,Paid Search,5,1
S0000808,2024-08-27,C017803,Email,1,0
S0000809,2025-06-18,C002009,Organic Search,1,0
S0000810,2025-08-14,C010180,Organic Search,2,1
S0000811,2025-08-21,C013958,Email,1,0
S0000812,2025-01-09,C011697,Organic Search,13,0
S0000813,2024-03-06,C014059,Organic Search,5,0
S0000814,2024-09-29,C015988,Referral,3,0
S0000815,2024-10-20,C004341,Organic Search,2,0
S0000816,2025-04-21,C010847,Direct,5,0
S0000817,2025-04-03,C004592,Organic Search,6,0
S0000818,2025-11-12,C006432,Email,2,0
S0000819,2025-03-26,C001757,Paid Search,4,0
S0000820,2025-12-29,C003265,Direct,7,0
S0000821,2025-03-08,C006141,Social,1,0
S0000822,2024-07-05,C013143,Direct,4,0
S0000823,2026-01-22,C007013,Direct,1,0
S0000824,2025-11-24,C009263,Direct,9,0
S0000825,2025-05-09,C005192,Organic Search,1,1
S0000826,2024-02-05,C000773,Referral,4,1
S0000827,2025-04-18,C009007,Direct,12,0
S0000828,2025-03-06,C001678,Organic Search,3,0
S0000829,2024-02-20,C000539,Referral,3,0
S0000830,2024-02-18,C001600,Paid Search,6,0
S0000831,2024-09-03,C000966,Social,11,1
S0000832,2024-07-20,C012099,Referral,1,0
S0000833,2024-10-27,C017864,Social,9,0
S0000834,2025-04-24,C008956,Email,3,0
S0000835,2024-04-13,C002156,Social,3,0
S0000836,2026-01-12,C013923,Paid Search,6,0
S0000837,2024-06-30,C017384,Referral,11,0
S0000838,2024-06-06,C011241,Organic Search,3,0
S0000839,2025-09-11,C014083,Organic Search,2,0
S0000840,2024-08-15,C010259,Direct,5,0
S0000841,2025-01-31,C006190,Organic Search,1,0
S0000842,2024-05-25,C005681,Organic Search,13,0
S0000843,2024-10-05,C017243,Organic Search,5,0
S0000844,2025-01-18,C005655,Direct,1,1
S0000845,2025-03-29,C012334,Direct,6,0
S0000846,2024-06-04,C008166,Direct,2,1
S0000847,2025-08-17,C006762,Direct,9,0
S0000848,2025-10-04,C003701,Paid Search,15,0
S0000849,2025-12-24,C010508,Paid Search,6,0
S0000850,2025-08-11,C016422,Organic Search,6,0
S0000851,2025-10-21,C010723,Paid Search,2,0
S0000852,2024-12-11,C016498,Organic Search,7,0
S0000853,2024-06-27,C013702,Social,5,0
S0000854,2024-02-29,C007112,Social,2,0
S0000855,2024-02-09,C010797,Social,4,0
S0000856,2024-08-27,C015087,Direct,7,0
S0000857,2025-07-07,C004574,Social,3,0
S0000858,2024-12-21,C005874,Paid Search,5,0
S0000859,2024-10-18,C006899,Direct,6,0
S0000860,2025-10-31,C004231,Organic Search,1,1
S0000861,2025-10-10,C008189,Organic Search,8,0
S0000862,2025-05-10,C012470,Paid Search,9,0
S0000863,2025-11-06,C006455,Email,6,1
S0000864,2024-02-28,C012606,Social,3,0
S0000865,2024-08-23,C016854,Direct,4,0
S0000866,2024-10-01,C015154,Social,1,1
S0000867,2025-02-25,C006905,Direct,13,0
S0000868,2025-10-03,C006902,Organic Search,2,0
S0000869,2024-03-02,C004053,Organic Search,1,0
S0000870,2024-02-12,C007834,Social,1,0
S0000871,2025-03-17,C016419,Email,2,0
S0000872,2024-07-08,C007987,Direct,12,0
S0000873,2025-08-07,C012103,Email,8,0
S0000874,2024-05-18,C003756,Organic Search,5,0
S0000875,2025-03-18,C017438,Organic Search,7,0
S0000876,2024-04-07,C012398,Direct,9,0
S0000877,2024-06-05,C013260,Direct,9,0
S0000878,2024-11-07,C008623,Social,2,0
S0000879,2025-08-30,C005993,Direct,6,0
S0000880,2024-04-02,C004897,Organic Search,7,0
S0000881,2025-08-09,C017925,Paid Search,3,0
S0000882,2025-04-04,C001617,Organic Search,3,0
S0000883,2024-10-11,C013468,Organic Search,5,0
S0000884,2024-05-14,C015525,Direct,1,0
S0000885,2024-07-21,C006421,Social,7,0
S0000886,2025-11-17,C004208,Organic Search,3,0
S0000887,2024-02-09,C009287,Direct,3,0
S0000888,2025-01-08,C011505,Organic Search,2,0
S0000889,2025-12-30,C002447,Direct,10,0
S0000890,2024-11-24,C010680,Direct,2,0
S0000891,2025-04-09,C008930,Direct,9,0
S0000892,2024-06-07,C016433,Paid Search,3,1
S0000893,2024-05-16,C014807,Direct,4,0
S0000894,2025-05-01,C008480,Paid Search,4,0
S0000895,2025-09-13,C002118,Organic Search,5,0
S0000896,2024-07-07,C016536,Direct,9,0
S0000897,2024-02-23,C011566,Paid Search,7,0
S0000898,2024-12-14,C004986,Organic Search,3,1
S0000899,2025-09-11,C006412,Paid Search,2,0
S0000900,2025-02-22,C015761,Direct,5,0
S0000901,2024-08-22,C009497,Paid Search,1,0
S0000902,2024-02-26,C008997,Organic Search,1,1
S0000903,2025-12-30,C013193,Organic Search,4,0
S0000904,2024-10-24,C010646,Email,4,0
S0000905,2024-04-14,C011976,Organic Search,6,0
S0000906,2025-11-19,C007443,Social,1,0
S0000907,2024-12-06,C016507,Organic Search,14,0
S0000908,2025-03-31,C004419,Organic Search,1,0
S0000909,2025-02-06,C016585,Paid Search,5,0
S0000910,2024-06-04,C011073,Direct,6,0
S0000911,2024-08-16,C014016,Direct,15,0
S0000912,2025-05-10,C009727,Email,5,1
S0000913,2024-11-13,C009278,Direct,2,0
S0000914,2024-12-10,C007222,Organic Search,6,0
S0000915,2025-08-25,C007099,Paid Search,7,0
S0000916,2024-04-05,C008598,Social,1,0
S0000917,2025-03-19,C013256,Social,9,0
S0000918,2025-10-24,C011437,Paid Search,8,0
S0000919,2025-03-08,C007948,Social,2,0
S0000920,2024-08-27,C010059,Direct,4,0
S0000921,2025-06-18,C001038,Social,6,0
S0000922,2025-06-18,C002525,Direct,1,0
S0000923,2025-02-26,C008248,Paid Search,3,0
S0000924,2024-11-16,C004586,Organic Search,1,0
S0000925,2025-12-18,C002329,Direct,3,0
S0000926,2024-07-01,C016534,Paid Search,1,1
S0000927,2024-11-18,C007252,Organic Search,17,0
S0000928,2025-06-06,C012923,Direct,2,0
S0000929,2025-07-19,C014522,Email,4,0
S0000930,2025-03-04,C001715,Direct,16,0
S0000931,2025-04-21,C008738,Organic Search,1,0
S0000932,2025-11-09,C003993,Social,4,0
S0000933,2025-10-29,C010976,Organic Search,5,0
S0000934,2024-09-19,C015113,Email,10,0
S0000935,2024-09-16,C017959,Referral,1,0
S0000936,2025-03-26,C014010,Organic Search,5,0
S0000937,2024-12-28,C017646,Direct,5,0
S0000938,2024-09-21,C015701,Organic Search,4,0
S0000939,2025-09-02,C010220,Email,2,0
S0000940,2024-11-19,C005554,Paid Search,4,0
S0000941,2024-10-19,C004386,Direct,1,0
S0000942,2026-01-02,C015314,Referral,2,1
S0000943,2025-05-31,C016656,Social,6,1
S0000944,2025-10-13,C014978,Organic Search,4,0
S0000945,2025-09-15,C008770,Email,1,0
S0000946,2024-10-20,C016404,Social,3,0
S0000947,2025-05-13,C006796,Paid Search,1,1
S0000948,2025-02-27,C005859,Organic Search,3,0
S0000949,2024-05-24,C017059,Email,1,0
S0000950,2025-01-23,C016181,Direct,2,1
S0000951,2025-09-10,C012744,Email,5,1
S0000952,2025-06-17,C003091,Direct,1,0
S0000953,2025-12-28,C012773,Paid Search,3,1
S0000954,2025-03-10,C000831,Direct,1,0
S0000955,2025-01-18,C002392,Organic Search,4,0
S0000956,2025-08-24,C001252,Social,1,1
S0000957,2024-08-03,C002102,Referral,1,0
S0000958,2024-06-10,C009215,Direct,3,0
S0000959,2025-11-08,C010323,Organic Search,2,0
S0000960,2025-05-05,C001580,Social,4,1
S0000961,2024-08-10,C002445,Organic Search,7,0
S0000962,2024-09-21,C003995,Referral,4,0
S0000963,2025-08-29,C010911,Direct,2,0
S0000964,2024-11-20,C016641,Organic Search,2,0
S0000965,2024-08-20,C004706,Social,5,0
S0000966,2025-05-21,C010914,Organic Search,1,0
S0000967,2024-07-24,C015489,Organic Search,12,0
S0000968,2025-03-20,C014894,Organic Search,2,0
S0000969,2024-03-03,C003755,Direct,2,0
S0000970,2025-08-11,C003476,Direct,1,0
S0000971,2026-01-30,C005684,Direct,7,1
S0000972,2025-01-13,C012650,Direct,10,0
S0000973,2024-02-14,C017682,Organic Search,4,0
S0000974,2024-08-13,C016615,Social,6,0
S0000975,2024-06-09,C005618,Paid Search,1,1
S0000976,2024-03-23,C003943,Organic Search,10,0
S0000977,2024-07-23,C016662,Organic Search,1,0
S0000978,2025-06-12,C002886,Referral,7,0
S0000979,2025-08-19,C015847,Email,4,1
S0000980,2025-09-19,C009022,Direct,4,0
S0000981,2024-12-22,C004630,Direct,1,0
S0000982,2024-06-15,C008099,Social,11,0
S0000983,2025-07-05,C010945,Paid Search,1,0
S0000984,2025-08-21,C007752,Direct,7,0
S0000985,2025-08-02,C014091,Paid Search,4,0
S0000986,2025-08-27,C006324,Social,1,0
S0000987,2025-04-10,C001481,Organic Search,1,1
S0000988,2025-05-11,C001819,Organic Search,4,0
S0000989,2024-03-25,C009905,Direct,4,0
S0000990,2025-08-12,C001903,Social,13,0
S0000991,2025-04-24,C007723,Paid Search,1,0
S0000992,2025-12-06,C017488,Organic Search,5,0
S0000993,2024-09-20,C007709,Email,2,0
S0000994,2024-11-08,C000495,Social,1,0
S0000995,2025-05-26,C012052,Social,4,0
S0000996,2025-09-09,C003763,Organic Search,3,0
S0000997,2024-11-23,C008673,Referral,3,0
S0000998,2024-07-14,C000037,Paid Search,3,0
S0000999,2025-09-08,C015961,Email,8,0
S0001000,2024-03-02,C009554,Organic Search,1,0
S0001001,2024-02-28,C002599,Email,5,0
S0001002,2025-10-06,C013500,Paid Search,9,1
S0001003,2025-01-05,C017674,Organic Search,7,0
S0001004,2024-02-09,C014058,Referral,2,0
S0001005,2025-08-10,C012161,Paid Search,4,0
S0001006,2025-12-24,C009039,Organic Search,1,0
S0001007,2026-01-11,C006975,Social,2,0
S0001008,2024-11-29,C005414,Organic Search,3,1
S0001009,2025-02-01,C010966,Direct,5,1
S0001010,2024-10-15,C006651,Organic Search,2,0
S0001011,2025-12-15,C004741,Paid Search,8,0
S0001012,2025-07-02,C003967,Organic Search,2,0
S0001013,2025-03-02,C014844,Email,7,0
S0001014,2025-03-15,C014717,Paid Search,9,1
S0001015,2024-06-13,C005688,Email,3,0
S0001016,2025-04-20,C009533,Direct,3,1
S0001017,2024-12-20,C008268,Social,17,1
S0001018,2024-08-29,C009721,Direct,6,0
S0001019,2024-12-20,C009951,Referral,2,0
S0001020,2025-06-14,C012204,Organic Search,4,0
S0001021,2024-10-01,C003636,Email,4,0
S0001022,2025-04-25,C002933,Organic Search,4,0
S0001023,2024-07-10,C005977,Organic Search,10,0
S0001024,2025-03-02,C012944,Email,4,0
S0001025,2024-05-21,C006219,Paid Search,4,1
S0001026,2026-01-13,C009848,Direct,11,0
S0001027,2024-12-24,C009265,Paid Search,3,0
S0001028,2024-12-04,C017027,Organic Search,5,0
S0001029,2024-11-08,C012736,Paid Search,4,0
S0001030,2025-09-05,C004747,Paid Search,5,0
S0001031,2025-07-11,C004815,Email,1,1
S0001032,2025-02-27,C002904,Referral,5,0
S0001033,2024-10-24,C016812,Organic Search,2,1
S0001034,2025-08-05,C004670,Social,3,0
S0001035,2024-02-15,C004158,Organic Search,12,0
S0001036,2025-02-23,C001683,Direct,5,0
S0001037,2025-07-04,C010357,Direct,2,0
S0001038,2024-08-25,C008117,Direct,7,1
S0001039,2025-11-16,C013532,Social,1,0
S0001040,2024-09-27,C017455,Direct,10,0
S0001041,2024-04-26,C016107,Direct,1,1
S0001042,2025-04-15,C013163,Paid Search,3,1
S0001043,2024-02-16,C006252,Organic Search,2,0
S0001044,2025-12-16,C008551,Social,4,0
S0001045,2024-12-05,C005029,Social,8,0
S0001046,2025-02-10,C017077,Referral,4,0
S0001047,2025-11-10,C002959,Paid Search,6,0
S0001048,2024-07-21,C004831,Email,4,0
S0001049,2026-01-26,C005461,Organic Search,13,0
S0001050,2025-10-08,C005875,Organic Search,7,0
S0001051,2024-09-08,C008235,Social,21,0
S0001052,2025-05-03,C006034,Referral,1,0
S0001053,2025-12-04,C006331,Organic Search,4,0
S0001054,2025-03-21,C016951,Direct,11,0
S0001055,2025-07-10,C005440,Organic Search,1,0
S0001056,2024-08-18,C001507,Direct,2,0
S0001057,2025-08-14,C003604,Organic Search,3,0
S0001058,2024-04-27,C009103,Referral,4,0
S0001059,2025-08-12,C012393,Organic Search,1,0
S0001060,2025-12-17,C001295,Referral,2,0
S0001061,2024-07-24,C010142,Email,3,0
S0001062,2025-01-08,C005065,Paid Search,10,0
