customer_id,signup_date,age_band,island,loyalty_tier,churn_flag
C000513,2025-11-01,65+,Barbados,Silver,1
C000514,2024-01-28,45-54,Barbados,Gold,0
C000515,2025-11-23,55-64,Trinidad,Silver,0
C000516,2025-03-16,45-54,Barbados,Gold,0
C000517,2025-08-11,25-34,Trinidad,Silver,0
C000518,2024-11-13,25-34,Trinidad,Silver,0
C000519,2025-12-16,25-34,Trinidad,Silver,0
C000520,2025-08-01,25-34,Trinidad,Silver,0
C000521,2024-05-12,25-34,Trinidad,Silver,1
C000522,2024-03-30,45-54,Barbados,Bronze,0
C000523,2024-10-29,25-34,Jamaica,Gold,0
C000524,2024-03-21,25-34,Barbados,Bronze,1
C000525,2024-08-18,65+,Barbados,Bronze,0
C000526,2025-04-01,25-34,Trinidad,Silver,0
C000527,2025-01-22,55-64,Trinidad,Silver,0
C000528,2025-03-07,45-54,Jamaica,Bronze,1
C000529,2024-08-02,18-24,Trinidad,Bronze,1
C000530,2025-07-29,35-44,Jamaica,Bronze,1
C000531,2025-07-25,18-24,Jamaica,Silver,0
C000532,2025-11-12,35-44,Trinidad,Bronze,1
C000533,2025-02-20,25-34,Jamaica,Gold,0
C000534,2024-10-10,25-34,Trinidad,Bronze,0
C000535,2025-12-21,35-44,Jamaica,Bronze,1
C000536,2025-05-04,25-34,Trinidad,Silver,0
C000537,2024-02-04,35-44,Trinidad,Bronze,0
C000538,2025-11-08,55-64,Jamaica,Silver,0
C000539,2025-07-07,25-34,Trinidad,Bronze,0
C000540,2025-08-25,18-24,Tobago,Silver,0
C000541,2025-09-29,35-44,Barbados,Bronze,0
C000542,2025-01-17,45-54,Trinidad,Bronze,0
C000543,2025-09-29,35-44,Trinidad,Silver,0
C000544,2025-11-16,55-64,Barbados,Silver,0
C000545,2025-09-02,35-44,Jamaica,Silver,0
C000546,2025-08-17,35-44,Trinidad,Bronze,1
C000547,2024-01-25,65+,Tobago,Platinum,0
C000548,2025-02-23,35-44,Trinidad,Platinum,0
C000549,2024-02-25,35-44,Trinidad,Silver,0
C000550,2025-10-28,45-54,Trinidad,Silver,0
C000551,2024-08-31,18-24,Barbados,Silver,1
C000552,2025-03-04,25-34,Barbados,Silver,1
C000553,2025-05-14,45-54,Trinidad,Bronze,0
C000554,2025-07-03,25-34,Trinidad,Bronze,0
C000555,2025-03-26,25-34,Jamaica,Bronze,0
C000556,2025-02-19,65+,Barbados,Gold,0
C000557,2024-07-16,25-34,Barbados,Gold,0
C000558,2024-07-20,35-44,Trinidad,Gold,1
C000559,2024-03-12,55-64,Trinidad,Bronze,0
C000560,2025-03-02,45-54,Trinidad,Gold,0
C000561,2024-11-12,45-54,Jamaica,Bronze,0
C000562,2025-11-30,45-54,Jamaica,Bronze,0
C000563,2024-04-05,18-24,Tobago,Silver,0
C000564,2025-06-14,35-44,Trinidad,Silver,1
C000565,2024-06-21,55-64,Jamaica,Bronze,0
C000566,2025-10-14,35-44,Barbados,Silver,1
C000567,2024-12-26,45-54,Jamaica,Bronze,0
C000568,2025-11-18,25-34,Jamaica,Bronze,0
C000569,2024-10-21,25-34,Trinidad,Bronze,1
C000570,2025-11-29,55-64,Barbados,Bronze,1
C000571,2024-12-28,18-24,Barbados,Bronze,1
C000572,2024-05-20,45-54,Barbados,Bronze,0
C000573,2024-08-05,45-54,Trinidad,Silver,1
C000574,2024-10-14,55-64,Jamaica,Bronze,1
C000575,2024-08-20,65+,Jamaica,Gold,0
C000576,2024-03-13,35-44,Barbados,Silver,0
C000577,2024-03-13,35-44,Jamaica,Gold,0
C000578,2024-04-16,55-64,Trinidad,Bronze,0
C000579,2025-12-17,25-34,Jamaica,Gold,0
C000580,2025-02-04,25-34,Jamaica,Bronze,0
C000581,2025-09-20,35-44,Trinidad,Silver,0
C000582,2025-08-04,25-34,Trinidad,Bronze,0
C000583,2025-12-24,35-44,Trinidad,Gold,0
C000584,2024-04-06,25-34,Tobago,Silver,0
C000585,2024-07-24,18-24,Jamaica,Bronze,0
C000586,2024-10-31,25-34,Barbados,Platinum,0
C000587,2024-12-26,65+,Trinidad,Bronze,0
C000588,2025-11-06,35-44,Barbados,Bronze,0
C000589,2025-09-15,55-64,Jamaica,Silver,0
C000590,2024-07-17,18-24,Trinidad,Gold,0
C000591,2025-09-13,55-64,Trinidad,Bronze,0
C000592,2024-12-09,55-64,Jamaica,Silver,0
C000593,2024-08-06,65+,Trinidad,Bronze,1
C000594,2025-08-28,35-44,Trinidad,Bronze,0
C000595,2024-12-01,45-54,Trinidad,Platinum,0
C000596,2025-03-03,25-34,Trinidad,Silver,1
C000597,2024-02-19,65+,Jamaica,Bronze,0
C000598,2025-12-30,55-64,Trinidad,Bronze,0
C000599,2025-07-15,25-34,Tobago,Bronze,0
C000600,2024-01-27,45-54,Jamaica,Bronze,1
C000601,2025-01-23,45-54,Jamaica,Bronze,1
C000602,2024-08-02,55-64,Jamaica,Bronze,0
C000603,2024-09-22,18-24,Jamaica,Bronze,0
C000604,2024-05-21,25-34,Trinidad,Silver,0
C000605,2025-07-29,55-64,Jamaica,Silver,0
C000606,2024-04-14,45-54,Trinidad,Bronze,0
C000607,2024-05-19,45-54,Trinidad,Bronze,1
C000608,2024-04-24,25-34,Trinidad,Gold,1
C000609,2024-10-10,35-44,Tobago,Platinum,0
C000610,2025-02-01,35-44,Barbados,Bronze,0
C000611,2025-11-08,35-44,Trinidad,Platinum,0
C000612,2025-05-25,18-24,Trinidad,Silver,1
C000613,2024-05-09,25-34,Jamaica,Bronze,0
C000614,2024-08-14,35-44,Trinidad,Bronze,1
C000615,2024-07-31,35-44,Trinidad,Bronze,1
C000616,2025-08-29,35-44,Barbados,Silver,0
C000617,2025-08-06,25-34,Barbados,Bronze,1
C000618,2025-06-05,18-24,Trinidad,Bronze,0
C000619,2025-02-13,55-64,Barbados,Silver,0
C000620,2025-05-30,45-54,Trinidad,Platinum,0
C000621,2025-11-27,25-34,Trinidad,Bronze,0
C000622,2025-03-30,35-44,Barbados,Bronze,0
C000623,2025-04-20,18-24,Tobago,Silver,1
C000624,2025-02-04,25-34,Jamaica,Bronze,0
C000625,2025-07-13,45-54,Jamaica,Bronze,0
C000626,2025-05-17,25-34,Jamaica,Gold,0
C000627,2024-10-27,65+,Jamaica,Bronze,1
C000628,2025-11-01,18-24,Trinidad,Bronze,0
C000629,2025-04-01,25-34,Barbados,Gold,0
C000630,2025-02-20,18-24,Trinidad,Gold,0
C000631,2024-07-12,25-34,Tobago,Bronze,0
C000632,2025-07-13,45-54,Trinidad,Platinum,0
C000633,2024-10-11,35-44,Trinidad,Platinum,0
C000634,2024-07-31,25-34,Jamaica,Platinum,0
C000635,2025-12-22,25-34,Barbados,Bronze,1
C000636,2025-07-03,65+,Barbados,Bronze,0
C000637,2024-02-20,18-24,Jamaica,Bronze,0
C000638,2024-02-07,25-34,Trinidad,Gold,0
C000639,2024-09-12,25-34,Trinidad,Silver,0
C000640,2024-02-29,35-44,Barbados,Bronze,0
C000641,2024-06-11,55-64,Trinidad,Platinum,0
C000642,2025-02-23,25-34,Barbados,Bronze,0
C000643,2025-03-21,55-64,Trinidad,Bronze,1
C000644,2024-08-14,35-44,Barbados,Bronze,0
C000645,2024-09-29,25-34,Trinidad,Silver,0
C000646,2025-09-16,65+,Jamaica,Bronze,0
C000647,2024-06-29,35-44,Jamaica,Silver,0
C000648,2024-03-13,18-24,Trinidad,Bronze,1
C000649,2024-04-02,25-34,Barbados,Bronze,0
C000650,2025-12-19,45-54,Trinidad,Platinum,0
C000651,2024-02-14,18-24,Trinidad,Gold,0
C000652,2024-09-11,35-44,Tobago,Bronze,1
C000653,2025-11-21,55-64,Trinidad,Bronze,1
C000654,2024-08-18,25-34,Trinidad,Silver,0
C000655,2025-12-03,18-24,Barbados,Bronze,0
C000656,2025-12-18,35-44,Barbados,Bronze,0
C000657,2024-03-24,25-34,Jamaica,Bronze,1
C000658,2024-01-02,18-24,Barbados,Bronze,0
C000659,2024-01-26,55-64,Trinidad,Silver,0
C000660,2024-07-14,65+,Tobago,Bronze,1
C000661,2024-03-02,45-54,Trinidad,Bronze,0
C000662,2025-10-08,65+,Trinidad,Silver,0
C000663,2025-09-25,25-34,Trinidad,Silver,0
C000664,2025-10-16,25-34,Jamaica,Silver,0
C000665,2025-10-30,18-24,Trinidad,Gold,0
C000666,2024-10-22,45-54,Trinidad,Silver,0
C000667,2024-02-23,25-34,Trinidad,Gold,0
C000668,2025-04-30,55-64,Barbados,Bronze,0
C000669,2025-06-10,18-24,Jamaica,Bronze,1
C000670,2024-07-16,25-34,Trinidad,Bronze,1
C000671,2024-06-08,35-44,Jamaica,Bronze,0
C000672,2024-07-20,18-24,Trinidad,Bronze,0
C000673,2025-01-08,25-34,Tobago,Silver,0
C000674,2024-09-18,35-44,Trinidad,Gold,0
C000675,2024-11-04,25-34,Trinidad,Bronze,0
C000676,2024-05-06,65+,Tobago,Bronze,1
C000677,2025-09-18,65+,Trinidad,Bronze,1
C000678,2025-07-31,35-44,Trinidad,Bronze,0
C000679,2024-09-16,55-64,Jamaica,Bronze,0
C000680,2025-07-22,55-64,Trinidad,Gold,0
C000681,2024-01-27,55-64,Jamaica,Bronze,1
C000682,2024-06-25,65+,Jamaica,Bronze,0
C000683,2025-12-18,45-54,Trinidad,Gold,0
C000684,2025-03-16,25-34,Trinidad,Bronze,0
C000685,2024-12-16,25-34,Barbados,Bronze,1
C000686,2025-02-20,55-64,Jamaica,Bronze,0
C000687,2025-01-28,25-34,Barbados,Silver,0
C000688,2025-12-22,35-44,Jamaica,Gold,0
C000689,2025-01-13,45-54,Jamaica,Bronze,1
C000690,2024-07-26,35-44,Barbados,Silver,0
C000691,2024-01-23,65+,Trinidad,Silver,0
C000692,2025-08-15,25-34,Barbados,Bronze,0
C000693,2024-04-06,25-34,Trinidad,Gold,0
C000694,2025-02-20,18-24,Jamaica,Bronze,1
C000695,2024-05-17,35-44,Jamaica,Bronze,1
C000696,2024-08-24,35-44,Trinidad,Silver,0
C000697,2025-08-31,35-44,Trinidad,Silver,0
C000698,2025-09-20,25-34,Trinidad,Bronze,0
C000699,2025-05-22,25-34,Tobago,Bronze,1
C000700,2024-08-25,35-44,Trinidad,Silver,1
C000701,2024-08-30,35-44,Trinidad,Bronze,1
C000702,2024-07-14,18-24,Barbados,Bronze,0
C000703,2025-11-06,25-34,Jamaica,Bronze,1
C000704,2025-01-04,35-44,Barbados,Bronze,0
C000705,2024-06-06,18-24,Jamaica,Gold,0
C000706,2025-03-30,25-34,Trinidad,Bronze,0
C000707,2025-07-03,35-44,Trinidad,Bronze,0
C000708,2025-10-21,45-54,Jamaica,Bronze,1
C000709,2024-07-08,18-24,Jamaica,Bronze,1
C000710,2024-02-12,25-34,Jamaica,Silver,0
C000711,2024-04-24,18-24,Barbados,Silver,0
C000712,2025-05-21,45-54,Jamaica,Bronze,0
C000713,2025-04-13,55-64,Trinidad,Bronze,1
C000714,2024-04-22,45-54,Trinidad,Silver,0
C000715,2024-10-30,45-54,Trinidad,Gold,0
C000716,2024-11-13,25-34,Trinidad,Silver,0
C000717,2024-12-01,25-34,Tobago,Bronze,0
C000718,2024-08-09,25-34,Jamaica,Silver,0
C000719,2024-10-17,45-54,Jamaica,Bronze,1
C000720,2024-12-13,45-54,Jamaica,Bronze,1
C000721,2025-04-27,65+,Trinidad,Bronze,0
C000722,2025-03-14,35-44,Barbados,Bronze,0
C000723,2025-04-20,35-44,Jamaica,Silver,0
C000724,2025-08-08,35-44,Barbados,Bronze,0
C000725,2024-03-19,25-34,Jamaica,Silver,0
C000726,2024-01-19,45-54,Trinidad,Bronze,0
C000727,2024-12-13,35-44,Trinidad,Silver,0
C000728,2024-04-19,35-44,Jamaica,Bronze,0
C000729,2024-05-30,45-54,Jamaica,Bronze,1
C000730,2024-08-22,25-34,Trinidad,Gold,0
C000731,2024-07-06,25-34,Trinidad,Gold,1
C000732,2024-09-20,45-54,Trinidad,Bronze,0
C000733,2025-07-12,35-44,Trinidad,Silver,0
C000734,2024-03-27,35-44,Trinidad,Bronze,1
C000735,2024-09-16,45-54,Jamaica,Bronze,0
C000736,2024-04-01,55-64,Trinidad,Bronze,0
C000737,2024-03-07,25-34,Jamaica,Gold,1
C000738,2025-01-12,45-54,Barbados,Bronze,0
C000739,2025-02-04,45-54,Barbados,Platinum,0
C000740,2024-08-04,65+,Barbados,Silver,0
C000741,2025-06-10,25-34,Trinidad,Bronze,1
C000742,2025-03-18,35-44,Jamaica,Silver,1
C000743,2024-05-05,45-54,Trinidad,Silver,0
C000744,2025-04-30,55-64,Tobago,Bronze,0
C000745,2025-07-08,55-64,Barbados,Bronze,0
C000746,2025-10-01,25-34,Trinidad,Gold,0
C000747,2024-03-02,45-54,Jamaica,Gold,1
C000748,2025-03-26,35-44,Jamaica,Bronze,1
C000749,2025-07-25,55-64,Jamaica,Silver,1
C000750,2025-05-27,18-24,Trinidad,Bronze,1
C000751,2025-04-18,18-24,Jamaica,Gold,0
C000752,2024-01-27,25-34,Jamaica,Silver,0
C000753,2025-07-22,35-44,Trinidad,Silver,0
C000754,2024-06-06,65+,Trinidad,Bronze,0
C000755,2025-12-27,35-44,Trinidad,Platinum,0
C000756,2025-05-09,25-34,Barbados,Bronze,0
C000757,2024-09-21,35-44,Barbados,Bronze,0
C000758,2025-12-22,18-24,Trinidad,Bronze,0
C000759,2025-09-27,35-44,Jamaica,Bronze,0
C000760,2024-05-21,35-44,Jamaica,Bronze,1
C000761,2025-04-08,35-44,Barbados,Bronze,0
C000762,2024-02-18,25-34,Trinidad,Silver,0
C000763,2024-07-18,25-34,Jamaica,Silver,0
C000764,2024-02-25,35-44,Trinidad,Silver,0
C000765,2025-11-09,35-44,Jamaica,Bronze,0
C000766,2024-02-08,25-34,Trinidad,Bronze,0
C000767,2024-11-13,18-24,Trinidad,Silver,0
C000768,2024-09-16,55-64,Trinidad,Gold,0
C000769,2024-06-18,35-44,Tobago,Gold,0
C000770,2025-10-24,25-34,Trinidad,Bronze,0
C000771,2025-01-10,35-44,Trinidad,Bronze,1
C000772,2025-09-09,35-44,Jamaica,Bronze,1
C000773,2024-12-29,18-24,Trinidad,Gold,0
C000774,2025-04-06,25-34,Trinidad,Silver,0
C000775,2025-05-08,65+,Jamaica,Platinum,0
C000776,2024-10-13,25-34,Trinidad,Bronze,0
C000777,2025-03-22,25-34,Jamaica,Bronze,0
C000778,2024-08-26,18-24,Jamaica,Silver,1
C000779,2024-05-14,25-34,Barbados,Silver,0
C000780,2024-05-19,35-44,Trinidad,Gold,0
C000781,2025-03-30,35-44,Trinidad,Platinum,0
C000782,2024-02-10,35-44,Trinidad,Silver,1
C000783,2025-01-24,35-44,Jamaica,Bronze,0
C000784,2024-04-01,55-64,Barbados,Bronze,0
C000785,2025-05-30,35-44,Trinidad,Silver,0
C000786,2024-05-08,45-54,Jamaica,Gold,0
C000787,2024-05-04,55-64,Jamaica,Bronze,1
C000788,2024-09-01,25-34,Barbados,Gold,0
C000789,2024-12-25,65+,Jamaica,Bronze,0
C000790,2024-03-23,35-44,Barbados,Gold,1
C000791,2025-02-10,35-44,Barbados,Bronze,1
C000792,2025-08-05,35-44,Trinidad,Silver,0
C000793,2025-09-24,25-34,Jamaica,Bronze,0
C000794,2025-09-06,25-34,Tobago,Bronze,0
C000795,2025-04-24,25-34,Barbados,Gold,0
C000796,2024-10-31,35-44,Jamaica,Bronze,0
C000797,2024-06-12,25-34,Trinidad,Bronze,0
C000798,2024-07-13,35-44,Jamaica,Bronze,0
C000799,2024-07-14,35-44,Barbados,Platinum,0
C000800,2024-06-07,35-44,Tobago,Gold,0
C000801,2024-10-01,35-44,Barbados,Gold,1
C000802,2025-07-06,45-54,Trinidad,Bronze,1
C000803,2025-04-29,35-44,Barbados,Bronze,1
C000804,2025-11-07,25-34,Barbados,Silver,1
C000805,2024-05-16,65+,Trinidad,Silver,1
C000806,2024-06-18,25-34,Tobago,Bronze,0
C000807,2025-05-06,25-34,Trinidad,Bronze,1
C000808,2024-01-16,55-64,Barbados,Bronze,1
C000809,2024-10-02,25-34,Jamaica,Bronze,0
C000810,2025-08-16,55-64,Trinidad,Silver,1
C000811,2024-01-27,18-24,Barbados,Bronze,0
C000812,2024-04-18,65+,Barbados,Bronze,0
C000813,2025-06-18,25-34,Trinidad,Silver,0
C000814,2025-01-03,25-34,Tobago,Bronze,0
C000815,2024-05-15,45-54,Barbados,Bronze,1
C000816,2025-07-24,18-24,Barbados,Bronze,0
C000817,2025-02-11,25-34,Trinidad,Silver,0
C000818,2024-01-26,35-44,Barbados,Bronze,0
C000819,2024-04-10,18-24,Barbados,Gold,0
C000820,2025-08-31,25-34,Trinidad,Silver,0
C000821,2024-04-23,55-64,Trinidad,Bronze,0
C000822,2025-12-29,25-34,Trinidad,Bronze,1
C000823,2025-07-02,35-44,Trinidad,Silver,0
C000824,2025-05-05,65+,Jamaica,Bronze,0
C000825,2024-02-11,65+,Jamaica,Bronze,0
C000826,2024-04-12,45-54,Jamaica,Bronze,1
C000827,2024-05-11,65+,Jamaica,Bronze,0
C000828,2025-11-15,65+,Barbados,Bronze,0
C000829,2024-08-13,45-54,Jamaica,Bronze,1
C000830,2024-04-16,25-34,Trinidad,Bronze,0
C000831,2025-07-13,35-44,Jamaica,Silver,0
C000832,2024-03-06,35-44,Barbados,Bronze,0
C000833,2025-04-13,25-34,Tobago,Bronze,0
C000834,2025-10-16,25-34,Barbados,Bronze,1
C000835,2025-10-01,18-24,Trinidad,Bronze,1
C000836,2025-08-29,45-54,Trinidad,Silver,0
C000837,2024-09-20,35-44,Tobago,Gold,0
C000838,2025-07-25,45-54,Trinidad,Bronze,1
C000839,2024-05-30,55-64,Jamaica,Gold,0
C000840,2024-08-13,45-54,Barbados,Silver,0
C000841,2024-04-15,25-34,Trinidad,Gold,0
C000842,2024-12-29,45-54,Trinidad,Silver,0
C000843,2024-07-31,18-24,Barbados,Silver,1
C000844,2025-01-17,25-34,Jamaica,Silver,0
C000845,2025-11-22,45-54,Trinidad,Bronze,0
C000846,2025-04-23,35-44,Jamaica,Bronze,1
C000847,2024-03-14,25-34,Jamaica,Bronze,0
C000848,2025-03-19,55-64,Jamaica,Silver,1
C000849,2024-10-24,45-54,Trinidad,Gold,0
C000850,2024-08-02,65+,Jamaica,Silver,1
C000851,2024-09-08,35-44,Trinidad,Silver,0
C000852,2024-08-15,35-44,Trinidad,Bronze,0
C000853,2025-01-29,55-64,Jamaica,Bronze,0
C000854,2024-06-12,45-54,Tobago,Bronze,0
C000855,2025-12-22,65+,Trinidad,Bronze,0
C000856,2024-06-02,18-24,Trinidad,Bronze,0
C000857,2025-06-23,25-34,Trinidad,Bronze,0
C000858,2025-12-27,25-34,Trinidad,Gold,0
C000859,2025-10-28,25-34,Tobago,Bronze,1
C000860,2024-03-23,55-64,Barbados,Silver,0
C000861,2024-01-09,25-34,Trinidad,Silver,0
C000862,2024-09-29,25-34,Barbados,Bronze,0
C000863,2024-08-13,35-44,Trinidad,Bronze,1
C000864,2024-11-17,45-54,Jamaica,Bronze,1
C000865,2024-08-19,25-34,Barbados,Platinum,0
C000866,2024-08-15,45-54,Trinidad,Bronze,0
C000867,2024-10-14,45-54,Barbados,Gold,0
C000868,2025-07-04,25-34,Jamaica,Gold,0
C000869,2025-01-22,35-44,Tobago,Silver,0
C000870,2024-06-19,45-54,Trinidad,Bronze,0
C000871,2025-10-20,65+,Trinidad,Bronze,0
C000872,2024-01-14,25-34,Tobago,Silver,0
C000873,2024-10-01,25-34,Jamaica,Silver,0
C000874,2025-08-26,55-64,Trinidad,Silver,0
C000875,2024-05-18,55-64,Trinidad,Silver,0
C000876,2025-06-14,35-44,Trinidad,Silver,0
C000877,2024-09-22,18-24,Jamaica,Gold,0
C000878,2025-02-11,35-44,Barbados,Silver,0
C000879,2025-01-06,35-44,Trinidad,Bronze,0
C000880,2025-05-26,45-54,Jamaica,Silver,0
C000881,2024-02-28,25-34,Trinidad,Bronze,0
C000882,2024-11-17,18-24,Jamaica,Bronze,1
C000883,2025-06-05,65+,Jamaica,Gold,0
C000884,2024-10-15,45-54,Barbados,Bronze,1
C000885,2024-04-28,25-34,Jamaica,Bronze,0
C000886,2025-05-13,25-34,Trinidad,Bronze,1
C000887,2025-12-23,18-24,Barbados,Silver,1
C000888,2024-03-26,25-34,Barbados,Bronze,0
C000889,2025-12-06,25-34,Tobago,Silver,0
C000890,2024-03-13,25-34,Tobago,Silver,0
C000891,2025-11-20,35-44,Jamaica,Bronze,0
C000892,2025-04-07,18-24,Barbados,Bronze,0
C000893,2024-08-27,35-44,Trinidad,Silver,0
C000894,2025-05-20,35-44,Jamaica,Bronze,0
C000895,2024-08-27,45-54,Jamaica,Gold,0
C000896,2025-08-07,35-44,Barbados,Platinum,0
C000897,2025-09-06,35-44,Jamaica,Silver,0
C000898,2025-03-26,18-24,Barbados,Bronze,0
C000899,2025-04-15,25-34,Barbados,Silver,0
C000900,2025-07-06,65+,Jamaica,Silver,1
C000901,2024-07-02,35-44,Tobago,Silver,0
C000902,2024-12-27,25-34,Trinidad,Silver,0
C000903,2025-10-27,35-44,Trinidad,Bronze,0
C000904,2025-07-01,18-24,Trinidad,Silver,0
C000905,2025-01-02,18-24,Jamaica,Silver,0
C000906,2025-12-19,45-54,Jamaica,Bronze,0
C000907,2025-05-01,18-24,Barbados,Bronze,1
C000908,2024-02-01,25-34,Trinidad,Bronze,1
C000909,2024-01-04,18-24,Tobago,Bronze,0
C000910,2025-07-09,35-44,Trinidad,Silver,0
C000911,2024-04-22,55-64,Tobago,Bronze,0
C000912,2024-10-15,25-34,Trinidad,Bronze,0
C000913,2025-12-23,35-44,Barbados,Platinum,0
C000914,2024-10-13,45-54,Trinidad,Bronze,0
C000915,2024-07-31,25-34,Jamaica,Bronze,1
C000916,2024-10-09,35-44,Trinidad,Bronze,0
C000917,2025-11-13,65+,Trinidad,Silver,0
C000918,2025-01-30,35-44,Barbados,Bronze,0
C000919,2024-08-06,35-44,Barbados,Silver,0
C000920,2024-12-24,35-44,Trinidad,Bronze,1
C000921,2025-04-09,18-24,Jamaica,Silver,1
C000922,2024-07-09,35-44,Trinidad,Bronze,1
C000923,2025-04-16,25-34,Jamaica,Bronze,1
C000924,2024-06-13,35-44,Trinidad,Silver,0
C000925,2024-01-07,55-64,Jamaica,Gold,0
C000926,2024-09-16,45-54,Trinidad,Silver,0
C000927,2025-05-31,25-34,Trinidad,Bronze,0
C000928,2024-10-07,35-44,Trinidad,Bronze,1
C000929,2025-03-17,35-44,Barbados,Gold,0
C000930,2025-11-11,35-44,Barbados,Platinum,0
C000931,2024-06-12,45-54,Jamaica,Gold,0
C000932,2024-06-27,65+,Barbados,Silver,0
C000933,2024-06-10,65+,Jamaica,Bronze,1
C000934,2025-05-09,18-24,Jamaica,Platinum,0
C000935,2025-08-28,25-34,Jamaica,Bronze,0
C000936,2025-01-07,35-44,Tobago,Silver,0
C000937,2024-11-21,45-54,Jamaica,Bronze,1
C000938,2024-10-23,35-44,Trinidad,Bronze,0
C000939,2025-01-20,65+,Jamaica,Silver,0
C000940,2025-08-28,45-54,Trinidad,Bronze,0
C000941,2024-06-14,55-64,Jamaica,Bronze,1
C000942,2025-01-05,35-44,Trinidad,Bronze,0
C000943,2025-10-22,35-44,Trinidad,Gold,0
C000944,2024-05-23,35-44,Tobago,Bronze,1
C000945,2024-05-01,35-44,Trinidad,Bronze,0
C000946,2024-06-01,25-34,Trinidad,Bronze,0
C000947,2024-05-07,35-44,Barbados,Bronze,0
C000948,2024-06-29,18-24,Barbados,Bronze,1
C000949,2025-07-23,25-34,Trinidad,Silver,0
C000950,2025-07-25,25-34,Trinidad,Gold,0
C000951,2024-08-02,35-44,Trinidad,Bronze,0
C000952,2024-12-17,18-24,Trinidad,Bronze,0
C000953,2025-07-16,35-44,Jamaica,Silver,0
C000954,2024-10-11,35-44,Jamaica,Silver,0
C000955,2024-07-09,35-44,Jamaica,Bronze,0
C000956,2025-05-29,55-64,Jamaica,Gold,0
C000957,2024-05-08,25-34,Tobago,Bronze,0
C000958,2024-08-08,35-44,Barbados,Silver,0
C000959,2025-02-11,35-44,Barbados,Bronze,0
C000960,2024-06-02,25-34,Trinidad,Silver,0
C000961,2025-01-18,35-44,Barbados,Bronze,1
C000962,2025-04-27,35-44,Tobago,Bronze,0
C000963,2024-04-02,18-24,Jamaica,Bronze,0
C000964,2024-03-10,35-44,Trinidad,Silver,0
C000965,2025-10-18,35-44,Trinidad,Bronze,0
C000966,2025-04-11,55-64,Barbados,Silver,1
C000967,2024-01-01,55-64,Jamaica,Bronze,0
C000968,2025-12-07,25-34,Trinidad,Bronze,0
C000969,2024-01-25,65+,Barbados,Bronze,0
C000970,2024-03-14,45-54,Barbados,Bronze,1
C000971,2025-05-21,35-44,Jamaica,Gold,0
C000972,2025-02-24,45-54,Trinidad,Silver,0
C000973,2024-07-17,55-64,Tobago,Bronze,1
C000974,2024-07-31,18-24,Jamaica,Silver,0
C000975,2024-11-27,25-34,Barbados,Bronze,0
C000976,2024-03-01,25-34,Trinidad,Silver,0
C000977,2025-05-16,65+,Jamaica,Platinum,0
C000978,2025-01-16,45-54,Trinidad,Bronze,1
C000979,2025-08-27,18-24,Tobago,Bronze,1
C000980,2024-05-17,35-44,Trinidad,Bronze,1
C000981,2025-04-04,45-54,Jamaica,Bronze,1
C000982,2025-06-28,25-34,Jamaica,Silver,1
C000983,2025-08-08,25-34,Barbados,Silver,1
C000984,2024-01-31,25-34,Barbados,Bronze,0
C000985,2024-12-16,35-44,Trinidad,Bronze,1
C000986,2024-11-21,35-44,Jamaica,Bronze,1
C000987,2024-05-11,18-24,Barbados,Gold,0
C000988,2025-12-03,18-24,Trinidad,Bronze,0
C000989,2025-11-05,25-34,Trinidad,Silver,0
C000990,2025-12-06,25-34,Tobago,Bronze,0
C000991,2025-04-10,25-34,Trinidad,Bronze,0
C000992,2024-10-22,65+,Trinidad,Silver,0
C000993,2025-10-31,55-64,Trinidad,Bronze,0
C000994,2025-12-26,35-44,Trinidad,Bronze,0
C000995,2025-06-14,25-34,Trinidad,Gold,0
C000996,2024-11-04,35-44,Tobago,Silver,0
C000997,2024-05-29,35-44,Jamaica,Silver,0
C000998,2025-12-05,55-64,Barbados,Bronze,0
C000999,2024-01-28,65+,Trinidad,Bronze,0
C001000,2024-10-30,25-34,Tobago,Silver,0
C001001,2024-01-16,65+,Barbados,Gold,0
C001002,2024-06-02,18-24,Jamaica,Silver,1
C001003,2024-04-09,35-44,Jamaica,Bronze,0
C001004,2024-09-17,18-24,Trinidad,Silver,0
C001005,2024-08-20,25-34,Barbados,Silver,0
C001006,2025-11-15,18-24,Barbados,Bronze,1
C001007,2025-11-24,25-34,Tobago,Bronze,0
C001008,2024-03-30,25-34,Trinidad,Gold,0
C001009,2025-06-23,35-44,Barbados,Silver,1
C001010,2024-07-04,35-44,Barbados,Bronze,1
C001011,2024-04-24,45-54,Trinidad,Gold,0
C001012,2025-03-05,35-44,Trinidad,Bronze,0
C001013,2024-04-07,25-34,Jamaica,Bronze,1
C001014,2025-11-14,55-64,Jamaica,Platinum,0
C001015,2025-04-25,25-34,Barbados,Bronze,0
C001016,2024-10-14,55-64,Trinidad,Bronze,0
C001017,2025-10-27,25-34,Trinidad,Silver,0
C001018,2025-09-26,35-44,Jamaica,Bronze,0
C001019,2024-09-07,25-34,Jamaica,Silver,0
C001020,2024-04-09,35-44,Tobago,Gold,0
C001021,2025-12-13,18-24,Trinidad,Bronze,0
C001022,2025-01-20,45-54,Trinidad,Gold,0
C001023,2025-06-02,25-34,Trinidad,Silver,0
C001024,2025-12-13,45-54,Barbados,Bronze,1
C001025,2024-10-25,25-34,Jamaica,Bronze,1
